date,county,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,temp_avg_c,evapotranspiration_mm,wind_speed_kmh,data_source
2024-04-26,Lamu,-1.995,40.855,26.6,29.6,23.5,26.55,2.64,16.6,open-meteo-archive
2024-04-27,Lamu,-1.995,40.855,1.4,29.8,24.8,27.3,3.92,25.3,open-meteo-archive
2024-04-28,Lamu,-1.995,40.855,1.9,30.9,26.5,28.7,4.53,24.9,open-meteo-archive
2024-04-29,Lamu,-1.995,40.855,0.3,31.6,25.2,28.4,5.48,23.8,open-meteo-archive
2024-04-30,Lamu,-1.995,40.855,0.0,31.8,26.3,29.05,5.79,24.1,open-meteo-archive
2024-05-01,Lamu,-1.995,40.855,0.1,31.6,26.7,29.15,5.32,26.6,open-meteo-archive
2024-05-02,Lamu,-1.995,40.855,0.1,32.7,27.2,29.95,5.88,23.7,open-meteo-archive
2024-05-03,Lamu,-1.995,40.855,0.0,32.8,27.5,30.15,5.7,26.1,open-meteo-archive
2024-05-04,Lamu,-1.995,40.855,0.0,32.8,27.1,29.95,5.69,26.6,open-meteo-archive
2024-05-05,Lamu,-1.995,40.855,1.5,29.5,26.5,28.0,3.46,22.0,open-meteo-archive
2024-05-06,Lamu,-1.995,40.855,3.7,30.7,25.6,28.15,3.24,22.0,open-meteo-archive
2024-05-07,Lamu,-1.995,40.855,11.6,28.0,24.4,26.2,2.33,19.4,open-meteo-archive
2024-05-08,Lamu,-1.995,40.855,32.3,28.2,24.2,26.2,2.19,23.9,open-meteo-archive
2024-05-09,Lamu,-1.995,40.855,5.0,30.0,24.0,27.0,3.34,23.1,open-meteo-archive
2024-05-10,Lamu,-1.995,40.855,10.6,29.9,23.6,26.75,3.68,22.5,open-meteo-archive
2024-05-11,Lamu,-1.995,40.855,3.8,30.1,24.5,27.3,2.63,18.4,open-meteo-archive
2024-05-12,Lamu,-1.995,40.855,0.0,31.5,25.6,28.55,5.22,21.4,open-meteo-archive
2024-05-13,Lamu,-1.995,40.855,0.7,30.5,25.8,28.15,4.63,22.8,open-meteo-archive
2024-05-14,Lamu,-1.995,40.855,0.0,31.6,26.5,29.05,5.34,25.3,open-meteo-archive
2024-05-15,Lamu,-1.995,40.855,0.0,31.8,26.4,29.1,5.48,25.4,open-meteo-archive
2024-05-16,Lamu,-1.995,40.855,0.8,31.5,26.4,28.95,5.3,26.4,open-meteo-archive
2024-05-17,Lamu,-1.995,40.855,0.0,32.1,25.5,28.8,5.73,23.2,open-meteo-archive
2024-05-18,Lamu,-1.995,40.855,0.0,32.3,26.0,29.15,5.53,26.2,open-meteo-archive
2024-05-19,Lamu,-1.995,40.855,0.0,32.5,26.4,29.45,5.83,29.2,open-meteo-archive
2024-05-20,Lamu,-1.995,40.855,0.0,32.7,27.1,29.9,6.61,29.1,open-meteo-archive
2024-05-21,Lamu,-1.995,40.855,0.0,31.8,27.2,29.5,5.82,35.2,open-meteo-archive
2024-05-22,Lamu,-1.995,40.855,4.3,30.3,24.5,27.4,4.44,30.3,open-meteo-archive
2024-05-23,Lamu,-1.995,40.855,23.7,27.0,23.8,25.4,1.5,20.9,open-meteo-archive
2024-05-24,Lamu,-1.995,40.855,9.9,28.5,24.0,26.25,2.5,22.0,open-meteo-archive
2024-05-25,Lamu,-1.995,40.855,0.2,30.5,25.5,28.0,5.15,27.8,open-meteo-archive
2024-05-26,Lamu,-1.995,40.855,0.2,30.0,25.7,27.85,5.19,26.7,open-meteo-archive
2024-05-27,Lamu,-1.995,40.855,0.4,30.6,25.5,28.05,5.33,25.6,open-meteo-archive
2024-05-28,Lamu,-1.995,40.855,0.6,30.1,25.8,27.95,5.49,28.5,open-meteo-archive
2024-05-29,Lamu,-1.995,40.855,0.0,30.1,25.2,27.65,5.46,31.3,open-meteo-archive
2024-05-30,Lamu,-1.995,40.855,0.0,30.5,25.2,27.85,5.29,26.8,open-meteo-archive
2024-05-31,Lamu,-1.995,40.855,0.5,30.7,25.1,27.9,5.15,25.9,open-meteo-archive
2024-06-01,Lamu,-1.995,40.855,0.2,31.4,25.1,28.25,4.9,21.6,open-meteo-archive
2024-06-02,Lamu,-1.995,40.855,0.3,31.6,24.8,28.2,4.88,20.1,open-meteo-archive
2024-06-03,Lamu,-1.995,40.855,0.0,31.9,24.2,28.05,4.95,19.9,open-meteo-archive
2024-06-04,Lamu,-1.995,40.855,1.1,31.6,25.5,28.55,4.92,23.1,open-meteo-archive
2024-06-05,Lamu,-1.995,40.855,0.9,30.9,25.2,28.05,4.5,21.8,open-meteo-archive
2024-06-06,Lamu,-1.995,40.855,1.1,31.3,25.6,28.45,5.27,22.2,open-meteo-archive
2024-06-07,Lamu,-1.995,40.855,0.1,31.0,25.1,28.05,5.16,23.2,open-meteo-archive
2024-06-08,Lamu,-1.995,40.855,0.0,31.4,25.4,28.4,5.4,23.2,open-meteo-archive
2024-06-09,Lamu,-1.995,40.855,0.6,30.5,24.9,27.7,5.25,29.2,open-meteo-archive
2024-06-10,Lamu,-1.995,40.855,2.2,29.8,25.2,27.5,5.21,29.2,open-meteo-archive
2024-06-11,Lamu,-1.995,40.855,3.3,28.8,24.5,26.65,4.51,28.6,open-meteo-archive
2024-06-12,Lamu,-1.995,40.855,0.9,30.5,24.0,27.25,5.37,30.5,open-meteo-archive
2024-06-13,Lamu,-1.995,40.855,0.0,31.0,24.5,27.75,5.39,27.8,open-meteo-archive
2024-06-14,Lamu,-1.995,40.855,0.0,31.2,24.9,28.05,5.9,25.6,open-meteo-archive
2024-06-15,Lamu,-1.995,40.855,0.0,31.0,24.6,27.8,6.02,24.5,open-meteo-archive
2024-06-16,Lamu,-1.995,40.855,0.0,31.2,24.5,27.85,5.5,28.7,open-meteo-archive
2024-06-17,Lamu,-1.995,40.855,0.0,31.8,25.4,28.6,5.88,29.1,open-meteo-archive
2024-06-18,Lamu,-1.995,40.855,3.6,30.0,24.9,27.45,4.25,28.8,open-meteo-archive
2024-06-19,Lamu,-1.995,40.855,9.0,29.4,23.2,26.3,3.41,18.4,open-meteo-archive
2024-06-20,Lamu,-1.995,40.855,20.1,28.8,22.4,25.6,3.56,21.8,open-meteo-archive
2024-06-21,Lamu,-1.995,40.855,2.5,29.0,23.2,26.1,3.82,22.3,open-meteo-archive
2024-06-22,Lamu,-1.995,40.855,0.7,29.5,23.6,26.55,4.9,24.6,open-meteo-archive
2024-06-23,Lamu,-1.995,40.855,1.6,29.6,24.0,26.8,4.69,29.9,open-meteo-archive
2024-06-24,Lamu,-1.995,40.855,0.0,30.4,23.8,27.1,5.74,28.3,open-meteo-archive
2024-06-25,Lamu,-1.995,40.855,0.6,29.2,24.2,26.7,5.2,26.5,open-meteo-archive
2024-06-26,Lamu,-1.995,40.855,1.0,31.1,24.0,27.55,5.14,30.9,open-meteo-archive
2024-06-27,Lamu,-1.995,40.855,1.4,29.1,23.5,26.3,4.61,25.4,open-meteo-archive
2024-06-28,Lamu,-1.995,40.855,1.3,29.4,24.2,26.8,5.05,25.6,open-meteo-archive
2024-06-29,Lamu,-1.995,40.855,0.3,30.0,24.1,27.05,5.15,26.0,open-meteo-archive
2024-06-30,Lamu,-1.995,40.855,2.1,28.0,23.7,25.85,3.05,21.1,open-meteo-archive
2024-07-01,Lamu,-1.995,40.855,0.1,30.6,24.1,27.35,5.38,24.0,open-meteo-archive
2024-07-02,Lamu,-1.995,40.855,4.1,28.0,23.7,25.85,2.84,21.6,open-meteo-archive
2024-07-03,Lamu,-1.995,40.855,0.0,29.9,24.0,26.95,4.85,24.1,open-meteo-archive
2024-07-04,Lamu,-1.995,40.855,1.1,29.8,24.2,27.0,4.25,19.5,open-meteo-archive
2024-07-05,Lamu,-1.995,40.855,1.1,29.5,23.0,26.25,3.95,20.6,open-meteo-archive
2024-07-06,Lamu,-1.995,40.855,0.0,30.6,24.0,27.3,4.87,22.4,open-meteo-archive
2024-07-07,Lamu,-1.995,40.855,0.0,30.9,23.8,27.35,4.89,23.4,open-meteo-archive
2024-07-08,Lamu,-1.995,40.855,0.0,30.9,24.2,27.55,5.49,24.9,open-meteo-archive
2024-07-09,Lamu,-1.995,40.855,0.7,30.8,24.8,27.8,4.64,22.9,open-meteo-archive
2024-07-10,Lamu,-1.995,40.855,11.4,29.6,23.5,26.55,3.49,25.1,open-meteo-archive
2024-07-11,Lamu,-1.995,40.855,0.7,30.6,22.9,26.75,5.37,21.3,open-meteo-archive
2024-07-12,Lamu,-1.995,40.855,10.5,27.4,23.0,25.2,2.6,21.0,open-meteo-archive
2024-07-13,Lamu,-1.995,40.855,1.4,27.9,23.5,25.7,3.91,25.0,open-meteo-archive
2024-07-14,Lamu,-1.995,40.855,0.2,30.6,23.5,27.05,5.24,27.1,open-meteo-archive
2024-07-15,Lamu,-1.995,40.855,1.6,29.5,23.7,26.6,4.33,23.8,open-meteo-archive
2024-07-16,Lamu,-1.995,40.855,0.0,30.1,24.2,27.15,4.79,23.4,open-meteo-archive
2024-07-17,Lamu,-1.995,40.855,0.0,30.0,24.2,27.1,5.1,23.1,open-meteo-archive
2024-07-18,Lamu,-1.995,40.855,0.5,29.9,23.4,26.65,3.67,21.3,open-meteo-archive
2024-07-19,Lamu,-1.995,40.855,0.3,30.0,23.1,26.55,4.97,24.2,open-meteo-archive
2024-07-20,Lamu,-1.995,40.855,1.0,30.1,23.4,26.75,4.58,24.1,open-meteo-archive
2024-07-21,Lamu,-1.995,40.855,0.3,30.6,23.5,27.05,4.93,22.2,open-meteo-archive
2024-07-22,Lamu,-1.995,40.855,0.0,30.4,22.9,26.65,5.43,23.1,open-meteo-archive
2024-07-23,Lamu,-1.995,40.855,5.5,28.7,23.2,25.95,3.38,21.7,open-meteo-archive
2024-07-24,Lamu,-1.995,40.855,0.9,30.4,23.1,26.75,4.63,22.7,open-meteo-archive
2024-07-25,Lamu,-1.995,40.855,0.2,30.2,23.4,26.8,4.88,22.8,open-meteo-archive
2024-07-26,Lamu,-1.995,40.855,0.0,30.7,23.6,27.15,5.03,20.3,open-meteo-archive
2024-07-27,Lamu,-1.995,40.855,0.1,31.0,23.4,27.2,5.33,21.4,open-meteo-archive
2024-07-28,Lamu,-1.995,40.855,0.0,31.0,22.5,26.75,5.45,20.9,open-meteo-archive
2024-07-29,Lamu,-1.995,40.855,0.7,30.3,23.8,27.05,4.75,22.1,open-meteo-archive
2024-07-30,Lamu,-1.995,40.855,0.0,31.5,23.9,27.7,5.57,21.2,open-meteo-archive
2024-07-31,Lamu,-1.995,40.855,0.2,30.6,22.9,26.75,5.07,21.6,open-meteo-archive
2024-08-01,Lamu,-1.995,40.855,4.3,28.4,22.9,25.65,3.86,23.0,open-meteo-archive
2024-08-02,Lamu,-1.995,40.855,0.0,30.5,23.4,26.95,5.62,23.0,open-meteo-archive
2024-08-03,Lamu,-1.995,40.855,0.0,30.8,23.1,26.95,5.47,23.9,open-meteo-archive
2024-08-04,Lamu,-1.995,40.855,0.5,30.2,23.0,26.6,5.12,22.3,open-meteo-archive
2024-08-05,Lamu,-1.995,40.855,0.0,31.2,22.8,27.0,5.59,22.7,open-meteo-archive
2024-08-06,Lamu,-1.995,40.855,0.0,31.6,23.0,27.3,5.78,21.9,open-meteo-archive
2024-08-07,Lamu,-1.995,40.855,5.0,28.5,23.9,26.2,3.12,23.3,open-meteo-archive
2024-08-08,Lamu,-1.995,40.855,0.3,28.9,23.8,26.35,3.78,21.3,open-meteo-archive
2024-08-09,Lamu,-1.995,40.855,0.0,30.5,23.0,26.75,5.3,20.8,open-meteo-archive
2024-08-10,Lamu,-1.995,40.855,1.5,29.6,23.6,26.6,4.76,23.1,open-meteo-archive
2024-08-11,Lamu,-1.995,40.855,1.7,29.8,23.6,26.7,4.78,22.0,open-meteo-archive
2024-08-12,Lamu,-1.995,40.855,0.3,31.1,22.7,26.9,5.37,19.7,open-meteo-archive
2024-08-13,Lamu,-1.995,40.855,3.0,30.0,23.8,26.9,4.76,25.6,open-meteo-archive
2024-08-14,Lamu,-1.995,40.855,0.2,31.4,23.6,27.5,5.5,22.0,open-meteo-archive
2024-08-15,Lamu,-1.995,40.855,0.0,31.1,23.8,27.45,5.44,22.0,open-meteo-archive
2024-08-16,Lamu,-1.995,40.855,0.0,31.1,22.5,26.8,5.72,22.8,open-meteo-archive
2024-08-17,Lamu,-1.995,40.855,1.3,31.4,23.8,27.6,5.65,26.1,open-meteo-archive
2024-08-18,Lamu,-1.995,40.855,0.0,31.3,23.4,27.35,5.86,25.5,open-meteo-archive
2024-08-19,Lamu,-1.995,40.855,0.5,30.9,22.8,26.85,5.64,24.9,open-meteo-archive
2024-08-20,Lamu,-1.995,40.855,0.2,31.0,23.6,27.3,5.97,28.1,open-meteo-archive
2024-08-21,Lamu,-1.995,40.855,0.9,31.0,24.2,27.6,5.81,26.8,open-meteo-archive
2024-08-22,Lamu,-1.995,40.855,0.2,30.8,24.3,27.55,5.57,24.1,open-meteo-archive
2024-08-23,Lamu,-1.995,40.855,0.0,31.2,24.1,27.65,5.64,24.7,open-meteo-archive
2024-08-24,Lamu,-1.995,40.855,0.0,31.4,23.9,27.65,6.06,24.9,open-meteo-archive
2024-08-25,Lamu,-1.995,40.855,0.2,31.1,24.1,27.6,5.27,22.0,open-meteo-archive
2024-08-26,Lamu,-1.995,40.855,8.2,30.4,23.5,26.95,4.18,23.5,open-meteo-archive
2024-08-27,Lamu,-1.995,40.855,4.3,29.7,23.5,26.6,3.92,21.6,open-meteo-archive
2024-08-28,Lamu,-1.995,40.855,6.5,29.5,23.1,26.3,3.63,21.4,open-meteo-archive
2024-08-29,Lamu,-1.995,40.855,1.2,30.2,23.2,26.7,4.92,22.4,open-meteo-archive
2024-08-30,Lamu,-1.995,40.855,0.8,30.0,23.2,26.6,5.11,22.3,open-meteo-archive
2024-08-31,Lamu,-1.995,40.855,5.5,28.5,23.5,26.0,3.72,27.9,open-meteo-archive
2024-09-01,Lamu,-1.995,40.855,0.3,30.0,23.2,26.6,5.64,24.5,open-meteo-archive
2024-09-02,Lamu,-1.995,40.855,0.3,30.5,23.1,26.8,5.58,22.4,open-meteo-archive
2024-09-03,Lamu,-1.995,40.855,1.3,30.2,23.3,26.75,5.31,26.1,open-meteo-archive
2024-09-04,Lamu,-1.995,40.855,1.7,31.0,23.2,27.1,5.48,24.3,open-meteo-archive
2024-09-05,Lamu,-1.995,40.855,2.9,29.9,23.0,26.45,4.56,22.6,open-meteo-archive
2024-09-06,Lamu,-1.995,40.855,1.2,30.8,24.1,27.45,5.48,23.0,open-meteo-archive
2024-09-07,Lamu,-1.995,40.855,0.5,31.2,24.0,27.6,5.38,21.7,open-meteo-archive
2024-09-08,Lamu,-1.995,40.855,0.8,31.0,23.8,27.4,5.3,21.6,open-meteo-archive
2024-09-09,Lamu,-1.995,40.855,1.8,30.4,23.6,27.0,5.04,23.2,open-meteo-archive
2024-09-10,Lamu,-1.995,40.855,0.8,30.5,23.9,27.2,5.15,22.7,open-meteo-archive
2024-09-11,Lamu,-1.995,40.855,0.0,31.7,23.5,27.6,6.15,22.0,open-meteo-archive
2024-09-12,Lamu,-1.995,40.855,0.0,31.5,24.0,27.75,5.88,24.0,open-meteo-archive
2024-09-13,Lamu,-1.995,40.855,0.1,31.6,24.0,27.8,5.77,22.7,open-meteo-archive
2024-09-14,Lamu,-1.995,40.855,0.1,31.1,24.0,27.55,5.6,22.3,open-meteo-archive
2024-09-15,Lamu,-1.995,40.855,0.7,30.5,23.9,27.2,5.53,24.9,open-meteo-archive
2024-09-16,Lamu,-1.995,40.855,0.5,31.6,23.5,27.55,5.54,22.9,open-meteo-archive
2024-09-17,Lamu,-1.995,40.855,1.8,31.0,23.8,27.4,4.9,23.6,open-meteo-archive
2024-09-18,Lamu,-1.995,40.855,0.2,31.9,23.0,27.45,5.77,20.3,open-meteo-archive
2024-09-19,Lamu,-1.995,40.855,0.0,31.9,23.0,27.45,5.93,20.5,open-meteo-archive
2024-09-20,Lamu,-1.995,40.855,0.1,31.7,24.1,27.9,4.96,20.9,open-meteo-archive
2024-09-21,Lamu,-1.995,40.855,0.8,31.7,24.0,27.85,5.52,22.9,open-meteo-archive
2024-09-22,Lamu,-1.995,40.855,1.2,31.8,23.0,27.4,5.67,24.5,open-meteo-archive
2024-09-23,Lamu,-1.995,40.855,0.0,32.0,24.2,28.1,6.25,23.5,open-meteo-archive
2024-09-24,Lamu,-1.995,40.855,0.3,32.0,23.7,27.85,6.16,22.0,open-meteo-archive
2024-09-25,Lamu,-1.995,40.855,0.0,32.5,24.0,28.25,6.44,22.6,open-meteo-archive
2024-09-26,Lamu,-1.995,40.855,0.0,32.5,24.5,28.5,6.05,22.3,open-meteo-archive
2024-09-27,Lamu,-1.995,40.855,0.0,33.0,24.3,28.65,6.35,20.5,open-meteo-archive
2024-09-28,Lamu,-1.995,40.855,0.0,32.3,24.6,28.45,6.02,20.1,open-meteo-archive
2024-09-29,Lamu,-1.995,40.855,0.1,32.3,24.4,28.35,5.35,19.3,open-meteo-archive
2024-09-30,Lamu,-1.995,40.855,0.2,32.3,22.6,27.45,5.2,18.6,open-meteo-archive
2024-10-01,Lamu,-1.995,40.855,0.0,32.7,24.0,28.35,5.68,19.2,open-meteo-archive
2024-10-02,Lamu,-1.995,40.855,1.0,32.5,24.8,28.65,5.81,20.8,open-meteo-archive
2024-10-03,Lamu,-1.995,40.855,2.3,31.5,24.5,28.0,5.54,23.2,open-meteo-archive
2024-10-04,Lamu,-1.995,40.855,0.2,32.5,24.4,28.45,6.19,23.9,open-meteo-archive
2024-10-05,Lamu,-1.995,40.855,1.6,31.5,24.6,28.05,5.86,24.9,open-meteo-archive
2024-10-06,Lamu,-1.995,40.855,0.0,32.5,24.5,28.5,6.41,23.1,open-meteo-archive
2024-10-07,Lamu,-1.995,40.855,0.6,32.6,24.8,28.7,6.15,21.1,open-meteo-archive
2024-10-08,Lamu,-1.995,40.855,0.7,32.0,24.4,28.2,5.63,20.8,open-meteo-archive
2024-10-09,Lamu,-1.995,40.855,0.2,33.1,24.8,28.95,6.3,21.9,open-meteo-archive
2024-10-10,Lamu,-1.995,40.855,0.9,32.6,24.3,28.45,6.01,22.5,open-meteo-archive
2024-10-11,Lamu,-1.995,40.855,1.0,32.5,24.5,28.5,6.04,24.7,open-meteo-archive
2024-10-12,Lamu,-1.995,40.855,2.9,32.2,24.0,28.1,5.27,24.9,open-meteo-archive
2024-10-13,Lamu,-1.995,40.855,1.5,32.1,23.8,27.95,5.67,21.3,open-meteo-archive
2024-10-14,Lamu,-1.995,40.855,8.0,30.0,23.6,26.8,3.51,18.2,open-meteo-archive
2024-10-15,Lamu,-1.995,40.855,0.0,32.5,24.4,28.45,5.7,18.3,open-meteo-archive
2024-10-16,Lamu,-1.995,40.855,0.0,32.7,23.1,27.9,5.97,19.6,open-meteo-archive
2024-10-17,Lamu,-1.995,40.855,0.4,32.5,25.0,28.75,5.78,22.7,open-meteo-archive
2024-10-18,Lamu,-1.995,40.855,0.2,33.3,24.8,29.05,5.65,20.9,open-meteo-archive
2024-10-19,Lamu,-1.995,40.855,0.0,33.4,24.4,28.9,5.88,19.5,open-meteo-archive
2024-10-20,Lamu,-1.995,40.855,0.8,33.7,25.0,29.35,5.98,19.0,open-meteo-archive
2024-10-21,Lamu,-1.995,40.855,1.2,32.7,25.0,28.85,5.72,22.7,open-meteo-archive
2024-10-22,Lamu,-1.995,40.855,2.7,32.1,25.1,28.6,5.17,23.0,open-meteo-archive
2024-10-23,Lamu,-1.995,40.855,1.7,32.7,24.2,28.45,5.68,21.8,open-meteo-archive
2024-10-24,Lamu,-1.995,40.855,0.1,33.3,24.5,28.9,5.75,19.7,open-meteo-archive
2024-10-25,Lamu,-1.995,40.855,0.2,33.0,24.6,28.8,5.57,18.7,open-meteo-archive
2024-10-26,Lamu,-1.995,40.855,1.0,34.0,25.2,29.6,5.13,18.4,open-meteo-archive
2024-10-27,Lamu,-1.995,40.855,0.1,33.8,24.6,29.2,5.84,18.3,open-meteo-archive
2024-10-28,Lamu,-1.995,40.855,0.0,34.7,23.3,29.0,5.98,19.4,open-meteo-archive
2024-10-29,Lamu,-1.995,40.855,0.1,35.2,24.0,29.6,6.06,18.0,open-meteo-archive
2024-10-30,Lamu,-1.995,40.855,0.0,33.8,23.8,28.8,6.1,18.6,open-meteo-archive
2024-10-31,Lamu,-1.995,40.855,0.0,35.0,24.3,29.65,6.25,20.9,open-meteo-archive
2024-11-01,Lamu,-1.995,40.855,0.7,33.9,25.1,29.5,6.06,18.4,open-meteo-archive
2024-11-02,Lamu,-1.995,40.855,2.8,32.5,25.0,28.75,4.94,20.7,open-meteo-archive
2024-11-03,Lamu,-1.995,40.855,0.4,33.7,24.9,29.3,5.69,18.2,open-meteo-archive
2024-11-04,Lamu,-1.995,40.855,2.2,34.0,24.8,29.4,5.52,19.5,open-meteo-archive
2024-11-05,Lamu,-1.995,40.855,1.0,34.7,24.5,29.6,5.13,19.1,open-meteo-archive
2024-11-06,Lamu,-1.995,40.855,17.6,31.4,24.1,27.75,3.6,15.5,open-meteo-archive
2024-11-07,Lamu,-1.995,40.855,0.6,33.3,25.0,29.15,5.23,17.5,open-meteo-archive
2024-11-08,Lamu,-1.995,40.855,2.3,33.2,25.0,29.1,5.6,15.4,open-meteo-archive
2024-11-09,Lamu,-1.995,40.855,1.7,33.8,24.6,29.2,5.51,17.0,open-meteo-archive
2024-11-10,Lamu,-1.995,40.855,2.5,33.8,25.2,29.5,4.92,16.5,open-meteo-archive
2024-11-11,Lamu,-1.995,40.855,1.0,32.8,25.1,28.95,3.6,13.5,open-meteo-archive
2024-11-12,Lamu,-1.995,40.855,3.8,32.3,23.8,28.05,4.43,14.8,open-meteo-archive
2024-11-13,Lamu,-1.995,40.855,9.2,33.5,24.6,29.05,3.88,8.0,open-meteo-archive
2024-11-14,Lamu,-1.995,40.855,5.8,34.5,25.2,29.85,4.81,16.4,open-meteo-archive
2024-11-15,Lamu,-1.995,40.855,14.1,31.1,24.0,27.55,3.39,15.3,open-meteo-archive
2024-11-16,Lamu,-1.995,40.855,13.2,32.3,23.7,28.0,3.82,18.9,open-meteo-archive
2024-11-17,Lamu,-1.995,40.855,7.2,32.9,24.0,28.45,4.62,17.1,open-meteo-archive
2024-11-18,Lamu,-1.995,40.855,12.7,33.8,25.2,29.5,4.35,10.5,open-meteo-archive
2024-11-19,Lamu,-1.995,40.855,9.9,30.5,25.1,27.8,3.48,9.5,open-meteo-archive
2024-11-20,Lamu,-1.995,40.855,1.2,32.1,24.2,28.15,4.3,10.8,open-meteo-archive
2024-11-21,Lamu,-1.995,40.855,4.8,31.5,25.4,28.45,3.7,15.7,open-meteo-archive
2024-11-22,Lamu,-1.995,40.855,6.6,29.5,24.9,27.2,2.96,11.7,open-meteo-archive
2024-11-23,Lamu,-1.995,40.855,5.1,31.5,24.2,27.85,3.75,12.4,open-meteo-archive
2024-11-24,Lamu,-1.995,40.855,12.0,30.0,24.1,27.05,3.38,15.2,open-meteo-archive
2024-11-25,Lamu,-1.995,40.855,2.8,31.5,24.0,27.75,4.06,8.4,open-meteo-archive
2024-11-26,Lamu,-1.995,40.855,3.2,32.0,23.9,27.95,4.33,10.1,open-meteo-archive
2024-11-27,Lamu,-1.995,40.855,3.0,30.8,24.5,27.65,3.93,11.5,open-meteo-archive
2024-11-28,Lamu,-1.995,40.855,3.2,32.9,24.1,28.5,4.12,16.4,open-meteo-archive
2024-11-29,Lamu,-1.995,40.855,12.2,32.8,25.0,28.9,4.18,10.5,open-meteo-archive
2024-11-30,Lamu,-1.995,40.855,1.1,33.6,24.1,28.85,5.01,14.5,open-meteo-archive
2024-12-01,Lamu,-1.995,40.855,2.9,32.0,23.9,27.95,4.4,15.3,open-meteo-archive
2024-12-02,Lamu,-1.995,40.855,1.1,31.9,23.9,27.9,4.73,14.9,open-meteo-archive
2024-12-03,Lamu,-1.995,40.855,5.9,32.5,23.8,28.15,4.63,16.6,open-meteo-archive
2024-12-04,Lamu,-1.995,40.855,0.5,33.0,24.2,28.6,5.55,18.9,open-meteo-archive
2024-12-05,Lamu,-1.995,40.855,3.9,33.3,24.5,28.9,4.93,17.6,open-meteo-archive
2024-12-06,Lamu,-1.995,40.855,1.3,32.5,24.5,28.5,4.82,16.4,open-meteo-archive
2024-12-07,Lamu,-1.995,40.855,3.7,32.8,24.5,28.65,4.8,18.9,open-meteo-archive
2024-12-08,Lamu,-1.995,40.855,3.1,32.0,24.2,28.1,4.63,18.9,open-meteo-archive
2024-12-09,Lamu,-1.995,40.855,6.1,32.3,25.4,28.85,4.51,17.0,open-meteo-archive
2024-12-10,Lamu,-1.995,40.855,1.6,31.1,24.2,27.65,4.19,12.9,open-meteo-archive
2024-12-11,Lamu,-1.995,40.855,3.0,32.8,24.3,28.55,4.88,15.7,open-meteo-archive
2024-12-12,Lamu,-1.995,40.855,6.4,32.9,24.9,28.9,4.39,16.3,open-meteo-archive
2024-12-13,Lamu,-1.995,40.855,0.5,34.0,23.5,28.75,5.48,16.3,open-meteo-archive
2024-12-14,Lamu,-1.995,40.855,0.4,34.8,24.5,29.65,5.44,21.2,open-meteo-archive
2024-12-15,Lamu,-1.995,40.855,1.7,33.3,24.6,28.95,5.03,17.7,open-meteo-archive
2024-12-16,Lamu,-1.995,40.855,0.5,32.8,25.0,28.9,5.1,20.0,open-meteo-archive
2024-12-17,Lamu,-1.995,40.855,2.5,32.9,26.0,29.45,5.38,19.8,open-meteo-archive
2024-12-18,Lamu,-1.995,40.855,1.5,32.2,24.4,28.3,5.06,20.3,open-meteo-archive
2024-12-19,Lamu,-1.995,40.855,1.9,32.6,25.5,29.05,4.31,17.5,open-meteo-archive
2024-12-20,Lamu,-1.995,40.855,4.8,32.2,24.5,28.35,4.35,14.3,open-meteo-archive
2024-12-21,Lamu,-1.995,40.855,2.2,30.6,24.6,27.6,3.77,14.3,open-meteo-archive
2024-12-22,Lamu,-1.995,40.855,2.0,32.7,23.3,28.0,4.95,14.6,open-meteo-archive
2024-12-23,Lamu,-1.995,40.855,9.3,32.9,24.4,28.65,3.88,13.9,open-meteo-archive
2024-12-24,Lamu,-1.995,40.855,1.1,31.6,24.2,27.9,4.97,18.3,open-meteo-archive
2024-12-25,Lamu,-1.995,40.855,2.1,32.5,24.6,28.55,5.28,18.9,open-meteo-archive
2024-12-26,Lamu,-1.995,40.855,1.6,33.0,24.0,28.5,5.47,17.9,open-meteo-archive
2024-12-27,Lamu,-1.995,40.855,2.6,33.3,25.2,29.25,5.15,17.4,open-meteo-archive
2024-12-28,Lamu,-1.995,40.855,0.3,35.1,24.1,29.6,5.88,22.5,open-meteo-archive
2024-12-29,Lamu,-1.995,40.855,1.2,36.8,24.5,30.65,5.91,21.9,open-meteo-archive
2024-12-30,Lamu,-1.995,40.855,1.2,36.0,25.0,30.5,5.53,20.6,open-meteo-archive
2024-12-31,Lamu,-1.995,40.855,1.5,36.0,25.6,30.8,5.55,20.2,open-meteo-archive
2024-01-01,Machakos,-1.245,37.37,0.6,25.2,14.7,19.95,4.65,14.1,open-meteo-archive
2024-01-02,Machakos,-1.245,37.37,1.4,25.6,15.3,20.45,4.74,13.3,open-meteo-archive
2024-01-03,Machakos,-1.245,37.37,0.8,25.8,16.1,20.95,4.95,13.5,open-meteo-archive
2024-01-04,Machakos,-1.245,37.37,0.7,25.1,13.9,19.5,4.69,10.0,open-meteo-archive
2024-01-05,Machakos,-1.245,37.37,14.8,25.4,15.3,20.35,4.46,9.8,open-meteo-archive
2024-01-06,Machakos,-1.245,37.37,4.2,25.5,14.5,20.0,4.27,12.1,open-meteo-archive
2024-01-07,Machakos,-1.245,37.37,1.9,24.7,14.9,19.8,4.56,13.0,open-meteo-archive
2024-01-08,Machakos,-1.245,37.37,0.6,24.7,14.5,19.6,4.6,15.4,open-meteo-archive
